Macro,Sector,Lag,F_Statistic,P_Value
India_CPI,Nifty_FMCG_Return,2,0.6446497926339747,0.5261473020092652
India_CPI,Nifty_FMCG_Return,3,0.7443923757443013,0.5270708787252445
India_CPI,Nifty_Metal_Return,1,0.4183118028403868,0.5186529107433768
India_CPI,Nifty_Metal_Return,2,1.0039233493925244,0.36863945898990214
India_CPI,Nifty_Metal_Return,3,0.46920044049613296,0.7041630313477186
India_CPI,Nifty_Realty_Return,1,0.04865851152676733,0.8256789185212736
India_CPI,Nifty_Realty_Return,2,2.214194423201076,0.11243881503895843
India_CPI,Nifty_Realty_Return,3,1.7210055717511157,0.16470162398114532
India_CPI,Nifty_Energy_Return,1,0.28758909685176526,0.5924706787737465
India_CPI,Nifty_Energy_Return,2,2.3967530277063873,0.09413742018989418
India_CPI,Nifty_Energy_Return,3,2.508725448974622,0.06069931548472757
India_CPI,Nifty_Infra_Return,1,0.001322814532855909,0.9710295945972621
India_CPI,Nifty_Infra_Return,2,1.546192356363198,0.21609200160703906
India_CPI,Nifty_Infra_Return,3,1.8014511245398017,0.14895339852181777
India_CPI,Nifty_PSE_Return,1,0.3156342745390991,0.5749831173376688
India_CPI,Nifty_PSE_Return,2,0.8379573026969326,0.4344038718186707
India_CPI,Nifty_PSE_Return,3,1.5618160861659744,0.20066325014187128
India_CPI,Nifty_Media_Return,1,3.550715770598706,0.06122669573991359
India_CPI,Nifty_Media_Return,2,1.7932752499423579,0.16960381079242084
India_CPI,Nifty_Media_Return,3,2.243910004282762,0.08515198840673936
India_VIX,Nifty_50_Return,1,11.153256666599473,0.0010309802987579593
India_VIX,Nifty_50_Return,2,6.556688555573394,0.001814416160417976
India_VIX,Nifty_50_Return,3,5.287003888939372,0.0016645344683333663
India_VIX,Nifty_Bank_Return,1,4.16201744669727,0.042887417631132206
India_VIX,Nifty_Bank_Return,2,3.773236573143558,0.024960330454103237
India_VIX,Nifty_Bank_Return,3,2.5692992221800055,0.056160344569857905
India_VIX,Nifty_IT_Return,1,4.354954673954097,0.038393443804054905
India_VIX,Nifty_IT_Return,2,1.712624616361433,0.1835445676757605
India_VIX,Nifty_IT_Return,3,1.7107264684358938,0.16682503196713103
India_VIX,Nifty_Pharma_Return,1,17.614652925912427,4.3510185726806305e-05
India_VIX,Nifty_Pharma_Return,2,8.637994071239211,0.00026926804977339474
India_VIX,Nifty_Pharma_Return,3,6.071987950621442,0.0006057227469721734
India_VIX,Nifty_Auto_Return,1,14.722877285801758,0.00017531503226589262
India_VIX,Nifty_Auto_Return,2,7.216180593851754,0.000986605427877807
India_VIX,Nifty_Auto_Return,3,5.2713230903496395,0.0016985901890495183
India_VIX,Nifty_FMCG_Return,1,3.014988826786806,0.08430963898995668
India_VIX,Nifty_FMCG_Return,2,1.0155653325180676,0.36442333815735756
India_VIX,Nifty_FMCG_Return,3,0.921903847500888,0.431633389141045
India_VIX,Nifty_Metal_Return,1,9.662919206643936,0.002204688058615024
India_VIX,Nifty_Metal_Return,2,4.5194467541438685,0.012260402383299812
India_VIX,Nifty_Metal_Return,3,3.6836641384654096,0.013297926634814517
India_VIX,Nifty_Realty_Return,1,2.569153771591714,0.11082239467573457
India_VIX,Nifty_Realty_Return,2,1.8858077240422906,0.15492285736323183
India_VIX,Nifty_Realty_Return,3,1.2039508351943742,0.31009295040957074
India_VIX,Nifty_Energy_Return,1,7.547039861516865,0.006659044224624511
India_VIX,Nifty_Energy_Return,2,3.8683395207939224,0.022790553468064047
India_VIX,Nifty_Energy_Return,3,3.226696089648265,0.024047943502311972
India_VIX,Nifty_Infra_Return,1,11.483021349075308,0.0008729356670882756
India_VIX,Nifty_Infra_Return,2,6.96925231431356,0.0012387598239117445
India_VIX,Nifty_Infra_Return,3,5.3821222821119505,0.001472170149101262
India_VIX,Nifty_PSE_Return,1,2.736480196839616,0.09992580244841055
India_VIX,Nifty_PSE_Return,2,1.701646209121055,0.18552988369178505
India_VIX,Nifty_PSE_Return,3,2.219095472334113,0.08788549550632593
